airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2021-01-01,0800 - 0900,1,3,3,12,3,12,31,0,0,0,0,0,0,1,32,1,13
ORD,Terminal 5,2021-01-01,1000 - 1100,8,19,8,17,8,19,140,6,0,0,0,0,0,4,150,2,14
ORD,Terminal 5,2021-01-01,1100 - 1200,10,24,10,22,10,24,333,112,0,0,0,0,0,13,458,4,17
ORD,Terminal 5,2021-01-01,1200 - 1300,7,18,7,21,7,21,245,12,0,0,0,0,0,7,264,4,18
ORD,Terminal 5,2021-01-01,1300 - 1400,10,28,11,23,11,28,79,15,0,0,0,0,0,3,97,1,14
ORD,Terminal 5,2021-01-01,1400 - 1500,15,49,17,49,15,49,311,82,59,16,0,0,0,12,480,3,14
ORD,Terminal 5,2021-01-01,1500 - 1600,20,42,20,40,20,42,189,197,172,0,0,0,0,16,574,4,13
ORD,Terminal 5,2021-01-01,1600 - 1700,11,18,6,16,11,18,174,42,0,0,0,0,0,4,220,2,12
ORD,Terminal 5,2021-01-01,1700 - 1800,8,22,6,15,8,22,440,57,0,0,0,0,0,15,512,4,12
ORD,Terminal 5,2021-01-01,1800 - 1900,13,43,20,43,15,43,330,167,108,0,0,0,0,24,629,4,12
ORD,Terminal 5,2021-01-01,1900 - 2000,8,20,8,19,8,20,453,43,0,0,0,0,0,15,511,3,12
ORD,Terminal 5,2021-01-01,2000 - 2100,9,19,11,19,10,19,69,16,0,0,0,0,0,3,88,1,6
ORD,Terminal 5,2021-01-01,2200 - 2300,9,31,9,25,9,31,234,42,1,0,0,0,0,8,285,2,12
ORD,Terminal 5,2021-01-01,2300 - 0000,8,18,9,19,8,19,153,13,0,0,0,0,0,4,170,2,13
ORD,Terminal 5,2021-01-02,0000 - 0100,10,23,13,24,11,24,104,48,0,0,0,0,0,5,157,1,6
ORD,Terminal 5,2021-01-02,0400 - 0500,20,55,30,55,23,55,55,25,27,14,0,0,0,3,124,1,5
ORD,Terminal 5,2021-01-02,0500 - 0600,22,35,16,35,19,35,17,32,8,0,0,0,0,2,59,1,5
ORD,Terminal 5,2021-01-02,0600 - 0700,10,44,31,67,24,67,185,90,50,58,29,0,0,22,434,2,8
ORD,Terminal 5,2021-01-02,0700 - 0800,28,52,47,60,43,60,10,0,0,42,0,0,0,2,54,1,7
ORD,Terminal 5,2021-01-02,0900 - 1000,12,23,12,23,12,23,57,32,0,0,0,0,0,3,92,1,5
ORD,Terminal 5,2021-01-02,1000 - 1100,9,23,8,21,9,23,95,21,0,0,0,0,0,7,123,1,5
ORD,Terminal 5,2021-01-02,1100 - 1200,20,42,22,42,21,42,113,227,69,0,0,0,0,12,421,3,11
ORD,Terminal 5,2021-01-02,1200 - 1300,32,48,32,48,32,48,47,111,399,13,0,0,0,13,583,4,13
ORD,Terminal 5,2021-01-02,1300 - 1400,29,52,26,52,28,52,151,304,311,65,0,0,0,33,864,5,15
ORD,Terminal 5,2021-01-02,1400 - 1500,35,67,40,66,37,67,41,184,343,216,9,0,0,23,816,5,14
ORD,Terminal 5,2021-01-02,1500 - 1600,35,55,41,55,36,55,52,52,216,135,0,0,0,10,465,3,14
ORD,Terminal 5,2021-01-02,1600 - 1700,12,25,13,26,12,26,308,153,0,0,0,0,0,15,476,3,10
ORD,Terminal 5,2021-01-02,1700 - 1800,29,60,29,58,29,60,334,224,571,195,0,0,0,45,1369,8,18
ORD,Terminal 5,2021-01-02,1800 - 1900,30,55,29,53,30,55,216,280,190,303,0,0,0,30,1019,7,19
ORD,Terminal 5,2021-01-02,1900 - 2000,10,23,10,23,10,23,741,172,0,0,0,0,0,21,934,7,17
ORD,Terminal 5,2021-01-02,2000 - 2100,8,14,10,11,8,14,194,0,0,0,0,0,0,6,200,2,12
ORD,Terminal 5,2021-01-02,2100 - 2200,8,18,10,18,9,18,120,27,0,0,0,0,0,5,152,1,12
ORD,Terminal 5,2021-01-02,2200 - 2300,7,14,8,14,7,14,142,0,0,0,0,0,0,4,146,1,10
ORD,Terminal 5,2021-01-02,2300 - 0000,9,24,9,23,9,24,275,30,0,0,0,0,0,14,319,2,14
ORD,Terminal 5,2021-01-03,0500 - 0600,15,26,16,25,15,26,62,67,0,0,0,0,0,2,131,1,6
ORD,Terminal 5,2021-01-03,0600 - 0700,11,32,34,72,29,72,107,71,46,51,33,0,0,10,318,1,9
ORD,Terminal 5,2021-01-03,0700 - 0800,17,39,23,52,20,52,56,54,34,4,0,0,0,7,155,2,7
ORD,Terminal 5,2021-01-03,0800 - 0900,12,31,20,32,17,32,48,45,6,0,0,0,0,2,101,1,7
ORD,Terminal 5,2021-01-03,1000 - 1100,12,24,11,24,12,24,104,60,0,0,0,0,0,8,172,1,6
ORD,Terminal 5,2021-01-03,1100 - 1200,32,61,34,62,33,62,155,95,218,195,6,0,0,21,690,4,14
ORD,Terminal 5,2021-01-03,1200 - 1300,25,50,19,50,24,50,300,158,307,55,0,0,0,27,847,5,19
ORD,Terminal 5,2021-01-03,1300 - 1400,8,20,6,19,7,20,577,71,0,0,0,0,0,15,663,4,19
ORD,Terminal 5,2021-01-03,1400 - 1500,7,18,8,18,7,18,285,23,0,0,0,0,0,8,316,2,18
ORD,Terminal 5,2021-01-03,1500 - 1600,14,32,13,28,14,32,412,318,3,0,0,0,0,23,756,4,15
ORD,Terminal 5,2021-01-03,1600 - 1700,11,26,13,26,12,26,384,201,0,0,0,0,0,16,601,4,16
ORD,Terminal 5,2021-01-03,1700 - 1800,13,34,14,34,13,34,474,339,17,0,0,0,0,29,859,5,17
ORD,Terminal 5,2021-01-03,1800 - 1900,8,20,10,20,8,20,698,40,0,0,0,0,0,17,755,4,17
ORD,Terminal 5,2021-01-03,1900 - 2000,7,24,10,27,8,27,921,107,0,0,0,0,0,18,1046,8,18
ORD,Terminal 5,2021-01-03,2000 - 2100,2,5,2,4,2,5,27,0,0,0,0,0,0,0,27,1,11
ORD,Terminal 5,2021-01-03,2200 - 2300,9,20,10,18,10,20,120,28,0,0,0,0,0,4,152,1,11
ORD,Terminal 5,2021-01-03,2300 - 0000,8,22,10,22,9,22,532,96,0,0,0,0,0,13,641,4,15
ORD,Terminal 5,2021-01-04,0400 - 0500,6,19,7,18,7,19,93,13,0,0,0,0,0,1,107,1,6
ORD,Terminal 5,2021-01-04,0500 - 0600,13,30,26,47,20,47,134,149,79,7,0,0,0,10,379,2,17
ORD,Terminal 5,2021-01-04,0600 - 0700,13,22,11,22,12,22,75,55,0,0,0,0,0,4,134,1,10
ORD,Terminal 5,2021-01-04,0700 - 0800,4,7,9,27,9,27,39,9,0,0,0,0,0,1,49,1,9
ORD,Terminal 5,2021-01-04,0800 - 0900,14,50,28,53,26,53,90,91,77,47,0,0,0,17,322,1,10
ORD,Terminal 5,2021-01-04,1000 - 1100,8,24,9,19,8,24,127,11,0,0,0,0,0,5,143,1,9
ORD,Terminal 5,2021-01-04,1100 - 1200,10,23,10,23,10,23,301,77,0,0,0,0,0,8,386,3,12
ORD,Terminal 5,2021-01-04,1200 - 1300,8,21,12,25,9,25,452,68,0,0,0,0,0,15,535,4,17
ORD,Terminal 5,2021-01-04,1300 - 1400,17,41,19,46,18,46,259,345,86,3,0,0,0,26,719,4,18
ORD,Terminal 5,2021-01-04,1400 - 1500,33,62,30,62,32,62,205,155,333,178,16,0,0,37,924,5,16
ORD,Terminal 5,2021-01-04,1500 - 1600,11,30,19,30,13,30,302,140,0,0,0,0,0,10,452,3,16
ORD,Terminal 5,2021-01-04,1600 - 1700,9,22,9,21,9,22,322,65,0,0,0,0,0,9,396,3,13
ORD,Terminal 5,2021-01-04,1700 - 1800,15,43,21,43,16,43,429,216,131,0,0,0,0,24,800,4,16
ORD,Terminal 5,2021-01-04,1800 - 1900,12,26,18,26,13,26,284,171,0,0,0,0,0,14,469,3,16
ORD,Terminal 5,2021-01-04,1900 - 2000,8,21,10,21,8,21,393,108,0,0,0,0,0,12,513,3,12
ORD,Terminal 5,2021-01-04,2000 - 2100,10,21,11,19,11,21,135,25,0,0,0,0,0,3,163,1,13
ORD,Terminal 5,2021-01-04,2100 - 2200,8,19,10,19,8,19,156,20,0,0,0,0,0,7,183,1,11
ORD,Terminal 5,2021-01-04,2200 - 2300,9,19,9,16,9,19,120,14,0,0,0,0,0,5,139,1,12
ORD,Terminal 5,2021-01-04,2300 - 0000,7,18,8,17,7,18,461,12,0,0,0,0,0,7,480,3,14
ORD,Terminal 5,2021-01-05,0100 - 0200,14,44,14,44,14,44,124,53,27,0,0,0,0,7,211,2,5
ORD,Terminal 5,2021-01-05,0500 - 0600,31,59,37,59,36,59,50,19,61,105,0,0,0,6,241,1,17
ORD,Terminal 5,2021-01-05,0600 - 0700,49,88,36,88,41,88,129,122,116,135,182,0,0,32,716,3,17
ORD,Terminal 5,2021-01-05,0700 - 0800,36,61,46,61,45,61,6,0,28,43,3,0,0,2,82,1,13
ORD,Terminal 5,2021-01-05,1000 - 1100,27,39,29,39,27,39,0,77,27,0,0,0,0,4,108,1,9
ORD,Terminal 5,2021-01-05,1100 - 1200,11,21,10,21,11,21,309,95,0,0,0,0,0,5,409,3,13
ORD,Terminal 5,2021-01-05,1200 - 1300,19,34,15,34,17,34,340,435,51,0,0,0,0,19,845,6,15
ORD,Terminal 5,2021-01-05,1300 - 1400,6,12,7,12,6,12,73,0,0,0,0,0,0,3,76,1,13
ORD,Terminal 5,2021-01-05,1400 - 1500,15,42,18,41,16,42,301,190,82,0,0,0,0,26,599,3,15
ORD,Terminal 5,2021-01-05,1500 - 1600,11,24,14,22,11,24,186,103,0,0,0,0,0,10,299,2,9
ORD,Terminal 5,2021-01-05,1600 - 1700,12,22,13,22,13,22,217,91,0,0,0,0,0,8,316,2,16
ORD,Terminal 5,2021-01-05,1700 - 1800,11,27,10,27,11,27,476,204,0,0,0,0,0,18,698,4,20
ORD,Terminal 5,2021-01-05,1800 - 1900,8,33,10,33,9,33,641,82,11,0,0,0,0,17,751,6,19
ORD,Terminal 5,2021-01-05,1900 - 2000,6,12,8,12,6,12,179,0,0,0,0,0,0,5,184,1,16
ORD,Terminal 5,2021-01-05,2000 - 2100,6,15,7,12,6,15,124,0,0,0,0,0,0,4,128,1,18
ORD,Terminal 5,2021-01-05,2200 - 2300,6,15,8,15,7,15,167,0,0,0,0,0,0,0,167,1,12
ORD,Terminal 5,2021-01-05,2300 - 0000,9,21,10,20,9,21,254,48,0,0,0,0,0,6,308,2,15
ORD,Terminal 5,2021-01-06,0000 - 0100,21,38,19,38,21,38,49,42,41,0,0,0,0,7,139,1,4
ORD,Terminal 5,2021-01-06,0600 - 0700,9,21,10,20,9,21,134,28,0,0,0,0,0,10,172,1,13
ORD,Terminal 5,2021-01-06,0700 - 0800,0,4,0,5,0,5,28,0,0,0,0,0,0,1,29,1,9
ORD,Terminal 5,2021-01-06,0800 - 0900,8,16,8,16,8,16,104,4,0,0,0,0,0,3,111,1,14
ORD,Terminal 5,2021-01-06,0900 - 1000,11,34,20,38,18,38,93,92,43,0,0,0,0,5,233,1,12
ORD,Terminal 5,2021-01-06,1000 - 1100,7,17,10,17,8,17,104,7,0,0,0,0,0,6,117,1,11
ORD,Terminal 5,2021-01-06,1100 - 1200,17,40,17,38,17,40,224,301,41,0,0,0,0,10,576,5,18
ORD,Terminal 5,2021-01-06,1200 - 1300,17,29,16,30,16,30,156,179,0,0,0,0,0,10,345,2,17
ORD,Terminal 5,2021-01-06,1300 - 1400,11,30,9,30,10,30,351,116,0,0,0,0,0,14,481,3,19
ORD,Terminal 5,2021-01-06,1400 - 1500,24,65,27,65,26,65,169,77,83,79,12,0,0,14,434,3,16
ORD,Terminal 5,2021-01-06,1500 - 1600,19,34,20,30,19,34,91,288,4,0,0,0,0,11,394,3,16
ORD,Terminal 5,2021-01-06,1600 - 1700,8,19,9,19,8,19,163,14,0,0,0,0,0,1,178,1,19
ORD,Terminal 5,2021-01-06,1700 - 1800,9,21,8,21,8,21,253,55,0,0,0,0,0,8,316,2,19
ORD,Terminal 5,2021-01-06,1800 - 1900,8,22,8,22,8,22,497,30,0,0,0,0,0,15,542,5,18
ORD,Terminal 5,2021-01-06,1900 - 2000,7,20,8,20,8,20,421,28,0,0,0,0,0,13,462,4,19
ORD,Terminal 5,2021-01-06,2000 - 2100,7,13,7,13,7,13,124,0,0,0,0,0,0,4,128,1,18
ORD,Terminal 5,2021-01-06,2200 - 2300,15,30,14,29,14,30,164,134,0,0,0,0,0,5,303,2,16
ORD,Terminal 5,2021-01-06,2300 - 0000,6,17,7,17,6,17,266,9,0,0,0,0,0,10,285,2,18
ORD,Terminal 5,2021-01-07,0600 - 0700,9,43,19,49,17,49,241,199,73,8,0,0,0,20,541,2,20
ORD,Terminal 5,2021-01-07,0700 - 0800,11,13,21,28,20,28,14,39,0,0,0,0,0,2,55,1,11
ORD,Terminal 5,2021-01-07,1000 - 1100,9,21,10,21,9,21,228,50,0,0,0,0,0,8,286,2,11
ORD,Terminal 5,2021-01-07,1100 - 1200,12,26,14,26,13,26,256,177,0,0,0,0,0,12,445,5,19
ORD,Terminal 5,2021-01-07,1200 - 1300,10,16,12,16,11,16,59,2,0,0,0,0,0,2,63,2,19
ORD,Terminal 5,2021-01-07,1300 - 1400,7,19,7,19,7,19,458,31,0,0,0,0,0,15,504,3,24
ORD,Terminal 5,2021-01-07,1400 - 1500,18,55,21,51,19,55,201,271,85,11,0,0,0,25,593,4,17
ORD,Terminal 5,2021-01-07,1500 - 1600,11,31,14,30,12,31,218,108,3,0,0,0,0,9,338,3,16
ORD,Terminal 5,2021-01-07,1600 - 1700,9,16,8,16,8,16,189,8,0,0,0,0,0,5,202,2,18
ORD,Terminal 5,2021-01-07,1700 - 1800,4,11,3,11,3,11,285,0,0,0,0,0,0,9,294,5,20
ORD,Terminal 5,2021-01-07,1800 - 1900,19,37,18,37,19,37,249,277,95,0,0,0,0,8,629,4,20
ORD,Terminal 5,2021-01-07,1900 - 2000,8,19,8,18,8,19,170,27,0,0,0,0,0,7,204,2,19
ORD,Terminal 5,2021-01-07,2000 - 2100,6,18,7,15,6,18,260,6,0,0,0,0,0,9,275,2,16
ORD,Terminal 5,2021-01-07,2200 - 2300,8,15,9,14,8,15,149,0,0,0,0,0,0,3,152,1,15
ORD,Terminal 5,2021-01-07,2300 - 0000,13,21,13,21,13,21,80,53,0,0,0,0,0,4,137,1,13
ORD,Terminal 5,2021-01-08,0000 - 0100,7,17,7,17,7,17,256,4,0,0,0,0,0,11,271,2,11
ORD,Terminal 5,2021-01-08,0500 - 0600,19,44,32,45,28,45,30,82,122,0,0,0,0,7,241,1,19
ORD,Terminal 5,2021-01-08,0600 - 0700,17,56,37,64,31,64,116,149,99,128,21,0,0,19,532,2,21
ORD,Terminal 5,2021-01-08,0700 - 0800,14,38,22,43,19,43,65,116,34,0,0,0,0,7,222,2,14
ORD,Terminal 5,2021-01-08,0800 - 0900,10,23,14,25,14,25,40,28,0,0,0,0,0,3,71,1,13
ORD,Terminal 5,2021-01-08,1000 - 1100,8,17,7,17,8,17,124,5,0,0,0,0,0,6,135,1,12
ORD,Terminal 5,2021-01-08,1100 - 1200,12,29,13,29,12,29,391,206,0,0,0,0,0,14,611,6,13
ORD,Terminal 5,2021-01-08,1200 - 1300,15,27,16,28,15,28,63,89,0,0,0,0,0,2,154,2,14
ORD,Terminal 5,2021-01-08,1300 - 1400,17,32,18,36,18,36,228,403,36,0,0,0,0,19,686,6,16
ORD,Terminal 5,2021-01-08,1400 - 1500,23,80,38,83,30,83,192,162,166,93,54,0,0,24,691,4,19
ORD,Terminal 5,2021-01-08,1500 - 1600,26,71,28,67,26,71,56,318,198,11,4,0,0,18,605,5,21
ORD,Terminal 5,2021-01-08,1600 - 1700,5,14,7,10,5,14,212,0,0,0,0,0,0,7,219,3,13
ORD,Terminal 5,2021-01-08,1700 - 1800,10,38,17,29,13,38,180,133,2,0,0,0,0,8,323,3,17
ORD,Terminal 5,2021-01-08,1800 - 1900,9,18,9,18,9,18,456,21,0,0,0,0,0,11,488,4,18
ORD,Terminal 5,2021-01-08,1900 - 2000,4,17,7,17,5,17,471,14,0,0,0,0,0,13,498,3,16
ORD,Terminal 5,2021-01-08,2000 - 2100,7,18,7,19,7,19,122,15,0,0,0,0,0,5,142,1,17
ORD,Terminal 5,2021-01-08,2200 - 2300,12,33,15,33,13,33,264,128,11,0,0,0,0,9,412,3,12
ORD,Terminal 5,2021-01-08,2300 - 0000,6,19,7,21,7,21,237,13,0,0,0,0,0,12,262,2,12
ORD,Terminal 5,2021-01-09,0100 - 0200,9,19,10,19,9,19,126,19,0,0,0,0,0,5,150,1,9
ORD,Terminal 5,2021-01-09,0500 - 0600,20,52,39,58,35,58,44,26,78,83,0,0,0,6,237,1,13
ORD,Terminal 5,2021-01-09,0600 - 0700,17,57,40,87,34,87,139,90,89,54,91,0,0,15,478,2,10
ORD,Terminal 5,2021-01-09,0700 - 0800,35,67,62,68,55,68,2,2,11,0,41,0,0,2,58,1,8
ORD,Terminal 5,2021-01-09,1000 - 1100,13,25,11,25,12,25,87,63,0,0,0,0,0,9,159,1,5
ORD,Terminal 5,2021-01-09,1100 - 1200,22,40,20,39,21,40,172,322,118,0,0,0,0,22,634,5,14
ORD,Terminal 5,2021-01-09,1200 - 1300,24,44,26,44,24,44,49,149,65,0,0,0,0,5,268,3,14
ORD,Terminal 5,2021-01-09,1300 - 1400,18,33,15,33,16,33,339,401,24,0,0,0,0,25,789,5,18
ORD,Terminal 5,2021-01-09,1400 - 1500,13,38,18,40,15,40,443,230,54,0,0,0,0,23,750,4,18
ORD,Terminal 5,2021-01-09,1500 - 1600,30,54,30,51,30,54,106,241,270,75,0,0,0,20,712,5,16
ORD,Terminal 5,2021-01-09,1600 - 1700,9,22,12,20,9,22,475,177,0,0,0,0,0,16,668,8,14
ORD,Terminal 5,2021-01-09,1700 - 1800,22,54,31,54,26,54,147,166,226,40,0,0,0,18,597,5,16
ORD,Terminal 5,2021-01-09,1800 - 1900,22,38,22,38,22,38,107,307,119,0,0,0,0,13,546,6,15
ORD,Terminal 5,2021-01-09,1900 - 2000,15,26,13,25,14,26,330,346,0,0,0,0,0,9,685,4,17
ORD,Terminal 5,2021-01-09,2100 - 2200,3,7,0,0,3,7,29,0,0,0,0,0,0,2,31,1,5
ORD,Terminal 5,2021-01-09,2200 - 2300,6,16,9,16,7,16,190,9,0,0,0,0,0,5,204,2,12
ORD,Terminal 5,2021-01-09,2300 - 0000,8,20,9,20,8,20,269,24,0,0,0,0,0,7,300,2,14
ORD,Terminal 5,2021-01-10,0500 - 0600,22,51,33,51,30,51,55,41,99,45,0,0,0,8,248,1,14
ORD,Terminal 5,2021-01-10,0600 - 0700,11,59,34,70,30,70,89,77,52,68,25,0,0,16,327,1,9
ORD,Terminal 5,2021-01-10,0700 - 0800,22,38,42,65,36,65,22,45,35,49,11,0,0,6,168,2,9
ORD,Terminal 5,2021-01-10,0800 - 0900,8,17,30,46,23,46,49,17,46,2,0,0,0,4,118,1,7
ORD,Terminal 5,2021-01-10,1000 - 1100,11,26,11,25,11,26,220,108,0,0,0,0,0,12,340,2,8
ORD,Terminal 5,2021-01-10,1100 - 1200,8,29,13,29,9,29,312,61,0,0,0,0,0,11,384,3,17
ORD,Terminal 5,2021-01-10,1200 - 1300,11,26,13,26,12,26,324,147,0,0,0,0,0,14,485,6,16
ORD,Terminal 5,2021-01-10,1300 - 1400,8,23,9,29,9,29,818,138,0,0,0,0,0,27,983,6,22
ORD,Terminal 5,2021-01-10,1400 - 1500,11,22,10,23,10,23,310,138,0,0,0,0,0,18,466,4,16
ORD,Terminal 5,2021-01-10,1500 - 1600,13,38,16,38,14,38,391,204,66,0,0,0,0,21,682,5,18
ORD,Terminal 5,2021-01-10,1600 - 1700,10,19,13,17,11,19,202,37,0,0,0,0,0,2,241,2,17
ORD,Terminal 5,2021-01-10,1700 - 1800,16,35,17,35,16,35,317,262,34,0,0,0,0,22,635,3,19
ORD,Terminal 5,2021-01-10,1800 - 1900,8,21,5,19,7,21,459,52,0,0,0,0,0,13,524,5,17
ORD,Terminal 5,2021-01-10,1900 - 2000,6,21,6,21,6,21,542,30,0,0,0,0,0,8,580,4,19
ORD,Terminal 5,2021-01-10,2000 - 2100,12,27,15,27,13,27,87,60,0,0,0,0,0,3,150,1,19
ORD,Terminal 5,2021-01-10,2200 - 2300,5,15,5,15,5,15,276,0,0,0,0,0,0,4,280,2,11
ORD,Terminal 5,2021-01-10,2300 - 0000,15,29,15,29,15,29,156,147,0,0,0,0,0,8,311,2,10
ORD,Terminal 5,2021-01-11,0500 - 0600,22,55,32,55,30,55,54,53,51,59,0,0,0,5,222,1,10
ORD,Terminal 5,2021-01-11,0600 - 0700,14,36,42,80,33,80,131,102,67,57,85,0,0,15,457,2,9
ORD,Terminal 5,2021-01-11,0700 - 0800,6,9,40,56,32,56,6,0,0,7,0,0,0,0,13,1,6
ORD,Terminal 5,2021-01-11,1100 - 1200,14,36,15,35,15,36,226,161,30,0,0,0,0,10,427,5,15
ORD,Terminal 5,2021-01-11,1200 - 1300,20,36,14,35,18,36,93,150,38,0,0,0,0,9,290,4,16
ORD,Terminal 5,2021-01-11,1300 - 1400,11,32,9,32,10,32,421,118,4,0,0,0,0,14,557,3,22
ORD,Terminal 5,2021-01-11,1400 - 1500,19,47,17,47,18,47,255,201,113,7,0,0,0,15,591,5,19
ORD,Terminal 5,2021-01-11,1500 - 1600,9,22,7,21,9,22,178,49,0,0,0,0,0,5,232,2,13
ORD,Terminal 5,2021-01-11,1600 - 1700,3,14,6,13,4,14,198,0,0,0,0,0,0,3,201,2,15
ORD,Terminal 5,2021-01-11,1700 - 1800,5,18,7,17,5,18,487,22,0,0,0,0,0,11,520,5,16
ORD,Terminal 5,2021-01-11,1800 - 1900,11,27,10,26,11,27,165,44,0,0,0,0,0,7,216,2,14
ORD,Terminal 5,2021-01-11,1900 - 2000,8,17,10,17,9,17,319,22,0,0,0,0,0,9,350,3,17
ORD,Terminal 5,2021-01-11,2200 - 2300,9,16,9,16,9,16,87,4,0,0,0,0,0,2,93,1,6
ORD,Terminal 5,2021-01-11,2300 - 0000,10,22,9,21,10,22,228,53,0,0,0,0,0,13,294,2,9
ORD,Terminal 5,2021-01-12,0100 - 0200,5,15,6,14,5,15,165,0,0,0,0,0,0,6,171,1,10
ORD,Terminal 5,2021-01-12,0500 - 0600,23,42,28,42,27,42,35,83,117,0,0,0,0,6,241,1,15
ORD,Terminal 5,2021-01-12,0600 - 0700,8,19,8,19,8,19,121,12,0,0,0,0,0,19,152,1,13
ORD,Terminal 5,2021-01-12,0700 - 0800,20,41,19,42,19,42,151,111,97,0,0,0,0,21,380,2,15
ORD,Terminal 5,2021-01-12,1100 - 1200,15,36,14,33,14,36,290,260,15,0,0,0,0,19,584,6,20
ORD,Terminal 5,2021-01-12,1200 - 1300,10,38,15,48,11,48,135,34,3,2,0,0,0,5,179,2,17
ORD,Terminal 5,2021-01-12,1300 - 1400,3,10,4,10,4,10,207,0,0,0,0,0,0,7,214,3,22
ORD,Terminal 5,2021-01-12,1400 - 1500,5,19,7,20,6,20,367,24,0,0,0,0,0,16,407,2,23
ORD,Terminal 5,2021-01-12,1500 - 1600,26,45,24,45,25,45,100,237,216,0,0,0,0,16,569,5,18
ORD,Terminal 5,2021-01-12,1600 - 1700,13,19,12,14,13,19,79,27,0,0,0,0,0,4,110,1,12
ORD,Terminal 5,2021-01-12,1700 - 1800,19,48,25,48,21,48,141,219,93,10,0,0,0,11,474,4,15
ORD,Terminal 5,2021-01-12,1800 - 1900,10,19,14,26,11,26,197,21,0,0,0,0,0,6,224,2,15
ORD,Terminal 5,2021-01-12,1900 - 2000,4,11,4,6,4,11,59,0,0,0,0,0,0,4,63,2,10
ORD,Terminal 5,2021-01-12,2100 - 2200,3,7,2,5,2,7,30,0,0,0,0,0,0,1,31,1,4
ORD,Terminal 5,2021-01-12,2200 - 2300,6,16,8,25,7,25,253,6,0,0,0,0,0,6,265,2,12
ORD,Terminal 5,2021-01-13,0600 - 0700,20,45,22,45,22,45,140,157,130,0,0,0,0,10,437,2,10
ORD,Terminal 5,2021-01-13,0700 - 0800,11,21,16,23,15,23,5,18,0,0,0,0,0,0,23,1,8
ORD,Terminal 5,2021-01-13,0800 - 0900,8,18,8,18,8,18,97,15,0,0,0,0,0,3,115,1,10
ORD,Terminal 5,2021-01-13,1100 - 1200,9,23,10,22,9,23,299,36,0,0,0,0,0,13,348,4,11
ORD,Terminal 5,2021-01-13,1200 - 1300,14,22,15,23,15,23,60,68,0,0,0,0,0,4,132,2,12
ORD,Terminal 5,2021-01-13,1300 - 1400,28,62,29,64,29,64,143,292,367,59,9,0,0,27,897,6,16
ORD,Terminal 5,2021-01-13,1400 - 1500,39,50,35,50,38,50,13,7,121,40,0,0,0,5,186,2,14
ORD,Terminal 5,2021-01-13,1500 - 1600,11,27,14,26,12,27,98,63,0,0,0,0,0,3,164,2,10
ORD,Terminal 5,2021-01-13,1600 - 1700,7,18,8,18,7,18,251,7,0,0,0,0,0,5,263,2,15
ORD,Terminal 5,2021-01-13,1700 - 1800,7,21,10,21,8,21,246,41,0,0,0,0,0,15,302,2,19
ORD,Terminal 5,2021-01-13,1800 - 1900,12,39,15,39,14,39,547,285,53,0,0,0,0,31,916,9,17
ORD,Terminal 5,2021-01-13,1900 - 2000,18,25,19,25,18,25,19,99,0,0,0,0,0,1,119,1,11
ORD,Terminal 5,2021-01-13,2200 - 2300,4,10,6,12,5,12,59,0,0,0,0,0,0,2,61,1,10
ORD,Terminal 5,2021-01-13,2300 - 0000,8,17,8,16,8,17,156,13,0,0,0,0,0,3,172,1,14
ORD,Terminal 5,2021-01-14,0500 - 0600,20,44,30,44,28,44,42,45,129,0,0,0,0,7,223,1,17
ORD,Terminal 5,2021-01-14,0600 - 0700,25,47,30,65,30,65,31,145,95,41,2,0,0,10,324,1,15
ORD,Terminal 5,2021-01-14,0700 - 0800,3,7,4,7,4,7,33,0,0,0,0,0,0,1,34,1,10
ORD,Terminal 5,2021-01-14,1000 - 1100,9,21,11,20,9,21,123,32,0,0,0,0,0,5,160,1,10
ORD,Terminal 5,2021-01-14,1100 - 1200,11,25,12,27,11,27,239,78,0,0,0,0,0,8,325,5,15
ORD,Terminal 5,2021-01-14,1200 - 1300,6,15,8,15,7,15,68,0,0,0,0,0,0,2,70,2,16
ORD,Terminal 5,2021-01-14,1300 - 1400,19,59,24,78,21,78,199,302,113,11,2,0,0,17,644,4,21
ORD,Terminal 5,2021-01-14,1400 - 1500,7,21,8,24,7,24,196,41,0,0,0,0,0,5,242,3,18
ORD,Terminal 5,2021-01-14,1500 - 1600,7,20,7,16,7,20,189,6,0,0,0,0,0,6,201,3,9
ORD,Terminal 5,2021-01-14,1600 - 1700,6,15,6,10,6,15,211,0,0,0,0,0,0,6,217,3,11
ORD,Terminal 5,2021-01-14,1700 - 1800,19,41,19,45,19,45,152,155,76,0,0,0,0,16,399,5,15
ORD,Terminal 5,2021-01-14,1800 - 1900,8,16,6,15,7,16,159,2,0,0,0,0,0,4,165,2,14
ORD,Terminal 5,2021-01-14,1900 - 2000,7,13,6,12,7,13,65,0,0,0,0,0,0,1,66,1,10
ORD,Terminal 5,2021-01-14,2000 - 2100,1,10,2,13,2,13,68,0,0,0,0,0,0,3,71,1,14
ORD,Terminal 5,2021-01-14,2100 - 2200,12,25,13,24,12,25,124,92,0,0,0,0,0,4,220,2,9
